t,x,y
0.932000,56.753238,29.826701
0.933000,56.997525,29.977257
0.934000,57.178360,29.994008
0.935000,57.581732,29.905540
0.936000,58.428201,29.416456
0.937000,58.722587,29.851371
0.938000,59.244897,29.620527
0.939000,59.435920,29.431209
0.940000,59.654485,29.431568
0.941000,59.628335,29.627671
0.942000,59.461464,29.824661
0.943000,59.776506,30.208207
0.944000,59.022109,30.049747
0.945000,58.704793,30.507900
0.946000,57.871303,30.539659
0.947000,57.924974,29.999663
0.948000,57.789370,30.249576
0.949000,57.789087,31.180060
0.950000,57.447277,31.431908
0.951000,56.098598,31.574483
0.952000,56.521729,31.718534
0.953000,56.874162,31.847557
0.954000,56.431854,31.943140
0.955000,56.459453,32.562029
0.956000,55.801871,32.570631
0.957000,55.975640,32.458638
0.958000,56.127038,32.730387
0.959000,56.594222,32.784330
0.960000,56.803709,32.326387
0.961000,57.225005,32.635855
0.962000,57.404561,32.456848
0.963000,57.861937,32.703068
0.964000,57.789899,33.321596
0.965000,57.070078,32.903139
0.966000,56.774660,32.961298
0.967000,57.206657,32.527779
0.968000,57.304694,32.701353
0.969000,57.353178,32.573021
0.970000,57.527647,32.857292
0.971000,57.189930,32.661624
0.972000,56.906975,32.365401
0.973000,56.825003,32.054276
0.974000,57.224699,32.891156
0.975000,57.270394,33.004405
0.976000,57.566784,33.076103
0.977000,57.815277,32.988663
0.978000,57.570165,32.757259
0.979000,57.279708,32.627664
0.980000,57.785676,33.055411
0.981000,57.765345,32.177537
0.982000,57.968135,32.311295
0.983000,57.854326,31.897131
0.984000,57.999408,32.241300
0.985000,57.780145,32.207281
0.986000,57.781036,32.292447
0.987000,57.788623,32.677046
0.988000,57.923763,33.237320
0.989000,57.790582,33.514376
0.990000,57.349319,33.593473
0.991000,56.995875,33.858335
0.992000,56.745633,33.637452
0.993000,56.613853,34.081238
0.994000,56.445734,34.361201
0.995000,55.748395,34.269167
0.996000,54.583302,34.240982
0.997000,54.638382,35.075751
0.998000,54.573760,35.549512
0.999000,54.968988,35.254855
1.000000,54.303143,34.335143
